case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00901,CUST-9891,2026-08-03T13:27:35.946318,Order Packing,4,2026-08-03T13:32:57.546318,2026-08-03T13:40:23.946318,12.8,5.36,7.44,COMPLETED,Standard,64.64,Asia-Pacific,Fulfillment Station Alpha,0.631,12,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00901,CUST-9891,2026-08-03T13:41:21.257735,Shipping Preparation,5,2026-08-03T13:44:18.857735,2026-08-03T13:48:57.857735,7.6,2.96,4.65,COMPLETED,Standard,64.64,Asia-Pacific,Logistics Dispatch Hub,0.573,8,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00901,CUST-9891,2026-08-03T13:49:25.174793,Shipment Dispatch,6,2026-08-03T13:53:07.774793,2026-08-03T13:59:53.974793,10.48,3.71,6.77,COMPLETED,Standard,64.64,Asia-Pacific,Carrier Transfer Ops,0.552,8,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T12:41:34.423605,Order Received,1,2026-08-03T12:42:21.223605,2026-08-03T12:43:00.823605,1.44,0.78,0.66,COMPLETED,Standard,99.65,Asia-Pacific,Ingestion Gateway Team,0.522,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T12:43:32.975151,Payment Verification,2,2026-08-03T12:46:44.375151,2026-08-03T12:52:38.375151,9.09,3.19,5.9,COMPLETED,Standard,99.65,Asia-Pacific,Fraud & Finance Ops,0.617,9,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T12:53:16.318285,Inventory Check,3,2026-08-03T13:17:16.918285,2026-08-03T13:31:18.118285,38.04,24.01,14.02,SLA_VIOLATED,Standard,99.65,Asia-Pacific,Warehouse Stock Control,0.868,59,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T13:31:52.275530,Order Packing,4,2026-08-03T13:34:49.875530,2026-08-03T13:45:33.075530,13.69,2.96,10.72,COMPLETED,Standard,99.65,Asia-Pacific,Fulfillment Station Alpha,0.7,5,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T13:45:53.371061,Shipping Preparation,5,2026-08-03T13:48:37.171061,2026-08-03T13:51:41.971061,5.81,2.73,3.08,COMPLETED,Standard,99.65,Asia-Pacific,Logistics Dispatch Hub,0.515,8,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00902,CUST-5085,2026-08-03T13:52:08.498156,Shipment Dispatch,6,2026-08-03T13:54:57.698156,2026-08-03T13:59:28.298156,7.33,2.82,4.51,COMPLETED,Standard,99.65,Asia-Pacific,Carrier Transfer Ops,0.401,8,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T12:42:21.222658,Order Received,1,2026-08-03T12:42:59.022658,2026-08-03T12:44:23.022658,2.03,0.63,1.4,COMPLETED,Standard,73.15,Latin America,Ingestion Gateway Team,0.36,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T12:45:00.573829,Payment Verification,2,2026-08-03T12:49:29.973829,2026-08-03T12:56:29.973829,11.49,4.49,7.0,COMPLETED,Standard,73.15,Latin America,Fraud & Finance Ops,0.623,13,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T12:56:53.390124,Inventory Check,3,2026-08-03T13:24:17.990124,2026-08-03T13:43:52.790124,46.98,27.41,19.58,SLA_VIOLATED,Standard,73.15,Latin America,Warehouse Stock Control,0.927,62,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T13:44:19.671705,Order Packing,4,2026-08-03T13:48:37.071705,2026-08-03T13:53:56.271705,9.62,4.29,5.32,COMPLETED,Standard,73.15,Latin America,Fulfillment Station Alpha,0.73,10,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T13:54:35.569629,Shipping Preparation,5,2026-08-03T13:56:58.969629,2026-08-03T14:03:36.769629,9.02,2.39,6.63,COMPLETED,Standard,73.15,Latin America,Logistics Dispatch Hub,0.641,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00903,CUST-2669,2026-08-03T14:03:52.490009,Shipment Dispatch,6,2026-08-03T14:09:02.690009,2026-08-03T14:16:23.090009,12.51,5.17,7.34,COMPLETED,Standard,73.15,Latin America,Carrier Transfer Ops,0.479,13,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T12:46:13.554924,Order Received,1,2026-08-03T12:47:00.954924,2026-08-03T12:47:51.954924,1.64,0.79,0.85,COMPLETED,High,211.14,Europe,Ingestion Gateway Team,0.362,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T12:48:09.313838,Payment Verification,2,2026-08-03T12:50:12.913838,2026-08-03T12:52:49.513838,4.67,2.06,2.61,COMPLETED,High,211.14,Europe,Fraud & Finance Ops,0.543,5,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T12:53:29.488411,Inventory Check,3,2026-08-03T13:14:10.288411,2026-08-03T13:30:52.288411,37.38,20.68,16.7,SLA_VIOLATED,High,211.14,Europe,Warehouse Stock Control,0.856,58,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T13:31:30.045057,Order Packing,4,2026-08-03T13:36:12.645057,2026-08-03T13:51:24.645057,19.91,4.71,15.2,COMPLETED,High,211.14,Europe,Fulfillment Station Alpha,0.648,10,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T13:51:45.737756,Shipping Preparation,5,2026-08-03T13:54:27.737756,2026-08-03T13:57:13.337756,5.46,2.7,2.76,COMPLETED,High,211.14,Europe,Logistics Dispatch Hub,0.549,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00904,CUST-3800,2026-08-03T13:57:56.337090,Shipment Dispatch,6,2026-08-03T14:01:05.337090,2026-08-03T14:08:27.537090,10.52,3.15,7.37,COMPLETED,High,211.14,Europe,Carrier Transfer Ops,0.443,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T12:47:50.232683,Order Received,1,2026-08-03T12:48:31.632683,2026-08-03T12:49:29.832683,1.65,0.69,0.97,COMPLETED,High,88.45,Latin America,Ingestion Gateway Team,0.535,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T12:49:46.285045,Payment Verification,2,2026-08-03T12:52:40.285045,2026-08-03T12:58:11.485045,8.42,2.9,5.52,COMPLETED,High,88.45,Latin America,Fraud & Finance Ops,0.571,6,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T12:58:28.029685,Inventory Check,3,2026-08-03T13:14:49.629685,2026-08-03T13:32:47.829685,34.33,16.36,17.97,SLA_VIOLATED,High,88.45,Latin America,Warehouse Stock Control,0.91,52,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T13:33:11.248630,Order Packing,4,2026-08-03T13:38:25.648630,2026-08-03T13:46:05.248630,12.9,5.24,7.66,COMPLETED,High,88.45,Latin America,Fulfillment Station Alpha,0.58,15,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T13:46:56.263373,Shipping Preparation,5,2026-08-03T13:47:31.063373,2026-08-03T13:52:20.263373,5.4,0.58,4.82,COMPLETED,High,88.45,Latin America,Logistics Dispatch Hub,0.492,1,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00905,CUST-8712,2026-08-03T13:52:58.723296,Shipment Dispatch,6,2026-08-03T13:55:17.323296,2026-08-03T14:05:08.923296,12.18,2.31,9.86,COMPLETED,High,88.45,Latin America,Carrier Transfer Ops,0.51,7,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T12:55:07.315429,Order Received,1,2026-08-03T12:55:40.915429,2026-08-03T12:57:29.515429,2.37,0.56,1.81,COMPLETED,Standard,53.54,Europe,Ingestion Gateway Team,0.529,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T12:58:25.039580,Payment Verification,2,2026-08-03T12:59:46.039580,2026-08-03T13:05:08.839580,6.73,1.35,5.38,COMPLETED,Standard,53.54,Europe,Fraud & Finance Ops,0.687,3,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T13:05:26.409374,Inventory Check,3,2026-08-03T13:26:42.009374,2026-08-03T13:45:45.009374,40.31,21.26,19.05,SLA_VIOLATED,Standard,53.54,Europe,Warehouse Stock Control,0.962,39,Payment Verification,Order Packing,10.0,True,Resource Shortage,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T13:46:01.204828,Order Packing,4,2026-08-03T13:52:49.804828,2026-08-03T14:06:55.804828,20.91,6.81,14.1,COMPLETED,Standard,53.54,Europe,Fulfillment Station Alpha,0.613,14,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T14:07:15.401869,Shipping Preparation,5,2026-08-03T14:10:25.001869,2026-08-03T14:14:50.201869,7.58,3.16,4.42,COMPLETED,Standard,53.54,Europe,Logistics Dispatch Hub,0.54,6,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00906,CUST-7472,2026-08-03T14:15:41.875093,Shipment Dispatch,6,2026-08-03T14:18:41.275093,2026-08-03T14:24:51.475093,9.16,2.99,6.17,COMPLETED,Standard,53.54,Europe,Carrier Transfer Ops,0.534,9,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T12:58:37.855686,Order Received,1,2026-08-03T12:58:43.855686,2026-08-03T12:59:31.255686,0.89,0.1,0.79,COMPLETED,Standard,225.38,Latin America,Ingestion Gateway Team,0.403,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T13:00:09.550780,Payment Verification,2,2026-08-03T13:02:07.750780,2026-08-03T13:09:31.750780,9.37,1.97,7.4,COMPLETED,Standard,225.38,Latin America,Fraud & Finance Ops,0.5,3,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T13:10:16.344301,Inventory Check,3,2026-08-03T13:27:09.144301,2026-08-03T13:43:03.144301,32.77,16.88,15.9,SLA_VIOLATED,Standard,225.38,Latin America,Warehouse Stock Control,0.91,45,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T13:43:39.904875,Order Packing,4,2026-08-03T13:49:32.704875,2026-08-03T14:00:02.104875,16.37,5.88,10.49,COMPLETED,Standard,225.38,Latin America,Fulfillment Station Alpha,0.634,17,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T14:00:42.921955,Shipping Preparation,5,2026-08-03T14:02:24.921955,2026-08-03T14:06:38.121955,5.92,1.7,4.22,COMPLETED,Standard,225.38,Latin America,Logistics Dispatch Hub,0.604,4,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00907,CUST-6428,2026-08-03T14:06:56.842708,Shipment Dispatch,6,2026-08-03T14:08:58.042708,2026-08-03T14:14:10.642708,7.24,2.02,5.21,COMPLETED,Standard,225.38,Latin America,Carrier Transfer Ops,0.532,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T12:58:23.771049,Order Received,1,2026-08-03T12:58:29.771049,2026-08-03T13:00:14.771049,1.85,0.1,1.75,COMPLETED,Urgent,1465.32,North America,Ingestion Gateway Team,0.463,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T13:00:54.163455,Payment Verification,2,2026-08-03T13:03:02.563455,2026-08-03T13:06:45.163455,5.85,2.14,3.71,COMPLETED,Urgent,1465.32,North America,Fraud & Finance Ops,0.644,4,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T13:07:43.605055,Inventory Check,3,2026-08-03T13:07:49.605055,2026-08-03T13:12:19.605055,4.6,0.1,4.5,COMPLETED,Urgent,1465.32,North America,Warehouse Stock Control,0.525,1,Payment Verification,Order Packing,10.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T13:12:44.812831,Order Packing,4,2026-08-03T13:12:50.812831,2026-08-03T13:17:37.012831,4.87,0.1,4.77,COMPLETED,Urgent,1465.32,North America,Fulfillment Station Alpha,0.57,1,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T13:18:19.929795,Shipping Preparation,5,2026-08-03T13:19:54.129795,2026-08-03T13:22:36.129795,4.26,1.57,2.7,COMPLETED,Urgent,1465.32,North America,Logistics Dispatch Hub,0.563,4,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00908,CUST-8209,2026-08-03T13:22:52.520446,Shipment Dispatch,6,2026-08-03T13:25:03.920446,2026-08-03T13:27:03.920446,4.19,2.19,2.0,COMPLETED,Urgent,1465.32,North America,Carrier Transfer Ops,0.518,4,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:01:37.988819,Order Received,1,2026-08-03T13:01:47.588819,2026-08-03T13:03:37.988819,2.0,0.16,1.84,COMPLETED,Standard,29.38,Asia-Pacific,Ingestion Gateway Team,0.526,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:04:20.709516,Payment Verification,2,2026-08-03T13:07:47.109516,2026-08-03T13:13:12.909516,8.87,3.44,5.43,COMPLETED,Standard,29.38,Asia-Pacific,Fraud & Finance Ops,0.565,8,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:13:56.444774,Inventory Check,3,2026-08-03T13:14:58.844774,2026-08-03T13:16:36.644774,2.66,1.04,1.63,COMPLETED,Standard,29.38,Asia-Pacific,Warehouse Stock Control,0.543,2,Payment Verification,Order Packing,10.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:16:58.656641,Order Packing,4,2026-08-03T13:24:44.256641,2026-08-03T13:39:49.656641,22.85,7.76,15.09,DELAYED,Standard,29.38,Asia-Pacific,Fulfillment Station Alpha,0.557,21,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:40:19.424415,Shipping Preparation,5,2026-08-03T13:42:33.224415,2026-08-03T13:44:27.824415,4.14,2.23,1.91,COMPLETED,Standard,29.38,Asia-Pacific,Logistics Dispatch Hub,0.506,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00909,CUST-4665,2026-08-03T13:44:56.153318,Shipment Dispatch,6,2026-08-03T13:47:21.953318,2026-08-03T13:55:12.953318,10.28,2.43,7.85,COMPLETED,Standard,29.38,Asia-Pacific,Carrier Transfer Ops,0.499,4,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T13:05:40.717903,Order Received,1,2026-08-03T13:06:23.317903,2026-08-03T13:08:18.517903,2.63,0.71,1.92,COMPLETED,Standard,19.99,Latin America,Ingestion Gateway Team,0.487,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T13:09:03.310156,Payment Verification,2,2026-08-03T13:12:31.510156,2026-08-03T13:15:23.110156,6.33,3.47,2.86,COMPLETED,Standard,19.99,Latin America,Fraud & Finance Ops,0.696,10,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T13:16:21.788541,Inventory Check,3,2026-08-03T13:42:52.988541,2026-08-03T13:57:48.788541,41.45,26.52,14.93,SLA_VIOLATED,Standard,19.99,Latin America,Warehouse Stock Control,0.944,56,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T13:58:11.593422,Order Packing,4,2026-08-03T14:03:15.793422,2026-08-03T14:12:57.193422,14.76,5.07,9.69,COMPLETED,Standard,19.99,Latin America,Fulfillment Station Alpha,0.723,11,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T14:13:29.757710,Shipping Preparation,5,2026-08-03T14:16:40.557710,2026-08-03T14:21:35.757710,8.1,3.18,4.92,COMPLETED,Standard,19.99,Latin America,Logistics Dispatch Hub,0.588,8,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00910,CUST-5327,2026-08-03T14:21:53.333976,Shipment Dispatch,6,2026-08-03T14:24:16.733976,2026-08-03T14:33:22.733976,11.49,2.39,9.1,COMPLETED,Standard,19.99,Latin America,Carrier Transfer Ops,0.415,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T13:09:35.222044,Order Received,1,2026-08-03T13:10:26.822044,2026-08-03T13:11:58.622044,2.39,0.86,1.53,COMPLETED,Standard,237.67,Latin America,Ingestion Gateway Team,0.386,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T13:12:16.822390,Payment Verification,2,2026-08-03T13:15:15.622390,2026-08-03T13:21:43.822390,9.44,2.98,6.47,COMPLETED,Standard,237.67,Latin America,Fraud & Finance Ops,0.625,6,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T13:22:04.845890,Inventory Check,3,2026-08-03T13:48:10.845890,2026-08-03T14:10:08.445890,48.06,26.1,21.96,SLA_VIOLATED,Standard,237.67,Latin America,Warehouse Stock Control,0.95,69,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T14:10:36.853616,Order Packing,4,2026-08-03T14:10:42.853616,2026-08-03T14:17:48.253616,7.19,0.1,7.09,COMPLETED,Standard,237.67,Latin America,Fulfillment Station Alpha,0.56,1,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T14:18:44.252730,Shipping Preparation,5,2026-08-03T14:21:31.652730,2026-08-03T14:24:31.652730,5.79,2.79,3.0,COMPLETED,Standard,237.67,Latin America,Logistics Dispatch Hub,0.478,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00911,CUST-5026,2026-08-03T14:25:21.260307,Shipment Dispatch,6,2026-08-03T14:28:27.860307,2026-08-03T14:38:23.660307,13.03,3.11,9.93,COMPLETED,Standard,237.67,Latin America,Carrier Transfer Ops,0.528,8,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T13:13:31.745786,Order Received,1,2026-08-03T13:14:04.145786,2026-08-03T13:15:01.745786,1.49,0.54,0.96,COMPLETED,Standard,84.41,North America,Ingestion Gateway Team,0.354,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T13:15:26.172841,Payment Verification,2,2026-08-03T13:20:45.972841,2026-08-03T13:27:38.772841,12.21,5.33,6.88,COMPLETED,Standard,84.41,North America,Fraud & Finance Ops,0.583,15,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T13:28:24.921904,Inventory Check,3,2026-08-03T13:47:12.321904,2026-08-03T14:06:42.921904,38.3,18.79,19.51,SLA_VIOLATED,Standard,84.41,North America,Warehouse Stock Control,0.9,55,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T14:07:06.931856,Order Packing,4,2026-08-03T14:09:29.131856,2026-08-03T14:16:00.331856,8.88,2.37,6.52,COMPLETED,Standard,84.41,North America,Fulfillment Station Alpha,0.682,6,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T14:16:27.061962,Shipping Preparation,5,2026-08-03T14:18:54.661962,2026-08-03T14:22:41.461962,6.24,2.46,3.78,COMPLETED,Standard,84.41,North America,Logistics Dispatch Hub,0.624,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00912,CUST-5385,2026-08-03T14:23:04.821293,Shipment Dispatch,6,2026-08-03T14:25:24.021293,2026-08-03T14:30:52.221293,7.78,2.32,5.47,COMPLETED,Standard,84.41,North America,Carrier Transfer Ops,0.528,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T13:15:56.161928,Order Received,1,2026-08-03T13:16:03.361928,2026-08-03T13:17:32.161928,1.6,0.12,1.48,COMPLETED,Standard,154.15,North America,Ingestion Gateway Team,0.391,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T13:18:05.826551,Payment Verification,2,2026-08-03T13:21:21.426551,2026-08-03T13:27:16.626551,9.18,3.26,5.92,COMPLETED,Standard,154.15,North America,Fraud & Finance Ops,0.551,6,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T13:28:00.021690,Inventory Check,3,2026-08-03T13:56:41.421690,2026-08-03T14:17:34.221690,49.57,28.69,20.88,SLA_VIOLATED,Standard,154.15,North America,Warehouse Stock Control,0.959,57,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T14:17:57.933808,Order Packing,4,2026-08-03T14:21:01.533808,2026-08-03T14:28:15.333808,10.28,3.06,7.23,COMPLETED,Standard,154.15,North America,Fulfillment Station Alpha,0.626,6,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T14:28:47.083847,Shipping Preparation,5,2026-08-03T14:29:29.683847,2026-08-03T14:34:26.683847,5.66,0.71,4.95,COMPLETED,Standard,154.15,North America,Logistics Dispatch Hub,0.634,1,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00913,CUST-1283,2026-08-03T14:35:22.635258,Shipment Dispatch,6,2026-08-03T14:37:07.035258,2026-08-03T14:44:31.635258,9.16,1.74,7.41,COMPLETED,Standard,154.15,North America,Carrier Transfer Ops,0.485,4,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T13:24:13.953050,Order Received,1,2026-08-03T13:24:52.353050,2026-08-03T13:25:40.353050,1.44,0.64,0.8,COMPLETED,Standard,69.41,North America,Ingestion Gateway Team,0.423,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T13:26:23.629764,Payment Verification,2,2026-08-03T13:30:06.229764,2026-08-03T13:35:32.629764,9.15,3.71,5.44,COMPLETED,Standard,69.41,North America,Fraud & Finance Ops,0.5,10,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T13:36:09.815680,Inventory Check,3,2026-08-03T14:03:07.415680,2026-08-03T14:23:26.015680,47.27,26.96,20.31,SLA_VIOLATED,Standard,69.41,North America,Warehouse Stock Control,0.862,72,Payment Verification,Order Packing,10.0,True,High Queue,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T14:23:38.455313,Order Packing,4,2026-08-03T14:27:36.655313,2026-08-03T14:44:45.655313,21.12,3.97,17.15,COMPLETED,Standard,69.41,North America,Fulfillment Station Alpha,0.607,7,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T14:45:17.719709,Shipping Preparation,5,2026-08-03T14:47:36.919709,2026-08-03T14:48:41.719709,3.4,2.32,1.08,COMPLETED,Standard,69.41,North America,Logistics Dispatch Hub,0.558,6,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00914,CUST-9670,2026-08-03T14:49:10.809657,Shipment Dispatch,6,2026-08-03T14:51:55.209657,2026-08-03T15:00:09.009657,10.97,2.74,8.23,COMPLETED,Standard,69.41,North America,Carrier Transfer Ops,0.574,5,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T13:24:48.682265,Order Received,1,2026-08-03T13:26:05.482265,2026-08-03T13:28:05.482265,3.28,1.28,2.0,COMPLETED,Standard,19.99,Europe,Ingestion Gateway Team,0.495,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T13:28:45.693746,Payment Verification,2,2026-08-03T13:29:18.693746,2026-08-03T13:34:33.693746,5.81,0.55,5.25,COMPLETED,Standard,19.99,Europe,Fraud & Finance Ops,0.516,1,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T13:35:27.418863,Inventory Check,3,2026-08-03T13:56:13.018863,2026-08-03T14:13:21.418863,37.9,20.76,17.14,SLA_VIOLATED,Standard,19.99,Europe,Warehouse Stock Control,0.941,64,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T14:14:15.276652,Order Packing,4,2026-08-03T14:18:45.876652,2026-08-03T14:26:48.276652,12.54,4.51,8.04,COMPLETED,Standard,19.99,Europe,Fulfillment Station Alpha,0.652,11,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T14:27:34.360291,Shipping Preparation,5,2026-08-03T14:29:57.160291,2026-08-03T14:36:14.560291,8.67,2.38,6.29,COMPLETED,Standard,19.99,Europe,Logistics Dispatch Hub,0.46,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00915,CUST-1310,2026-08-03T14:36:54.531155,Shipment Dispatch,6,2026-08-03T14:40:13.131155,2026-08-03T14:45:34.731155,8.67,3.31,5.36,COMPLETED,Standard,19.99,Europe,Carrier Transfer Ops,0.542,7,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00916,CUST-6879,2026-08-03T13:27:41.387898,Order Received,1,2026-08-03T13:28:20.987898,2026-08-03T13:29:44.387898,2.05,0.66,1.39,COMPLETED,Standard,233.46,Latin America,Ingestion Gateway Team,0.538,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
