case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-01032,CUST-5278,2026-08-03T20:25:40.533091,Inventory Check,3,2026-08-03T20:27:08.733091,2026-08-03T20:28:56.133091,3.26,1.47,1.79,COMPLETED,Standard,19.99,North America,Warehouse Stock Control,0.59,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01032,CUST-5278,2026-08-03T20:29:49.585868,Order Packing,4,2026-08-03T20:33:56.185868,2026-08-03T20:40:06.985868,10.28,4.11,6.18,COMPLETED,Standard,19.99,North America,Fulfillment Station Alpha,0.612,9,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01032,CUST-5278,2026-08-03T20:40:31.011056,Shipping Preparation,5,2026-08-03T20:41:47.811056,2026-08-03T20:46:52.011056,6.35,1.28,5.07,COMPLETED,Standard,19.99,North America,Logistics Dispatch Hub,0.615,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01032,CUST-5278,2026-08-03T20:47:51.024470,Shipment Dispatch,6,2026-08-03T20:49:31.824470,2026-08-03T20:55:51.624470,8.01,1.68,6.33,COMPLETED,Standard,19.99,North America,Carrier Transfer Ops,0.469,4,Shipping Preparation,,20.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:15:43.701504,Order Received,1,2026-08-03T20:16:16.701504,2026-08-03T20:17:37.101504,1.89,0.55,1.34,COMPLETED,Standard,158.31,Latin America,Ingestion Gateway Team,0.413,1,,Payment Verification,5.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:18:15.279961,Payment Verification,2,2026-08-03T20:20:38.679961,2026-08-03T20:24:03.879961,5.81,2.39,3.42,COMPLETED,Standard,158.31,Latin America,Fraud & Finance Ops,0.552,7,Order Received,Inventory Check,15.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:24:43.976332,Inventory Check,3,2026-08-03T20:26:45.176332,2026-08-03T20:30:00.176332,5.27,2.02,3.25,COMPLETED,Standard,158.31,Latin America,Warehouse Stock Control,0.421,4,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:30:19.911493,Order Packing,4,2026-08-03T20:37:25.311493,2026-08-03T20:49:31.911493,19.2,7.09,12.11,COMPLETED,Standard,158.31,Latin America,Fulfillment Station Alpha,0.568,18,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:50:25.869997,Shipping Preparation,5,2026-08-03T20:53:13.269997,2026-08-03T20:57:52.869997,7.45,2.79,4.66,COMPLETED,Standard,158.31,Latin America,Logistics Dispatch Hub,0.512,8,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01033,CUST-3787,2026-08-03T20:58:25.164631,Shipment Dispatch,6,2026-08-03T21:03:20.364631,2026-08-03T21:11:06.564631,12.69,4.92,7.77,COMPLETED,Standard,158.31,Latin America,Carrier Transfer Ops,0.563,15,Shipping Preparation,,20.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:19:04.156059,Order Received,1,2026-08-03T20:19:22.756059,2026-08-03T20:20:34.756059,1.51,0.31,1.2,COMPLETED,Standard,132.62,North America,Ingestion Gateway Team,0.445,1,,Payment Verification,5.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:21:22.687708,Payment Verification,2,2026-08-03T20:22:01.087708,2026-08-03T20:28:07.687708,6.74,0.64,6.11,COMPLETED,Standard,132.62,North America,Fraud & Finance Ops,0.599,1,Order Received,Inventory Check,15.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:28:21.424642,Inventory Check,3,2026-08-03T20:30:19.024642,2026-08-03T20:32:49.024642,4.46,1.96,2.5,COMPLETED,Standard,132.62,North America,Warehouse Stock Control,0.555,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:33:14.024435,Order Packing,4,2026-08-03T20:36:13.424435,2026-08-03T20:45:38.024435,12.39,2.99,9.41,COMPLETED,Standard,132.62,North America,Fulfillment Station Alpha,0.741,9,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:45:53.173348,Shipping Preparation,5,2026-08-03T20:48:06.973348,2026-08-03T20:50:49.573348,4.94,2.23,2.71,COMPLETED,Standard,132.62,North America,Logistics Dispatch Hub,0.496,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01034,CUST-2228,2026-08-03T20:51:37.841696,Shipment Dispatch,6,2026-08-03T20:54:17.441696,2026-08-03T21:03:58.841696,12.35,2.66,9.69,COMPLETED,Standard,132.62,North America,Carrier Transfer Ops,0.528,5,Shipping Preparation,,20.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:23:02.172156,Order Received,1,2026-08-03T20:24:18.372156,2026-08-03T20:25:37.572156,2.59,1.27,1.32,COMPLETED,Standard,58.08,North America,Ingestion Gateway Team,0.495,2,,Payment Verification,5.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:26:24.858998,Payment Verification,2,2026-08-03T20:28:08.058998,2026-08-03T20:32:41.058998,6.27,1.72,4.55,COMPLETED,Standard,58.08,North America,Fraud & Finance Ops,0.649,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:33:06.044132,Inventory Check,3,2026-08-03T20:33:58.844132,2026-08-03T20:37:10.844132,4.08,0.88,3.2,COMPLETED,Standard,58.08,North America,Warehouse Stock Control,0.489,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:37:34.723188,Order Packing,4,2026-08-03T20:41:17.323188,2026-08-03T20:48:39.523188,11.08,3.71,7.37,COMPLETED,Standard,58.08,North America,Fulfillment Station Alpha,0.643,7,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:49:01.660383,Shipping Preparation,5,2026-08-03T20:51:05.860383,2026-08-03T20:57:32.860383,8.53,2.07,6.45,COMPLETED,Standard,58.08,North America,Logistics Dispatch Hub,0.599,4,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01035,CUST-8909,2026-08-03T20:57:50.556598,Shipment Dispatch,6,2026-08-03T21:00:10.956598,2026-08-03T21:07:16.356598,9.43,2.34,7.09,COMPLETED,Standard,58.08,North America,Carrier Transfer Ops,0.574,7,Shipping Preparation,,20.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T20:26:51.820754,Order Received,1,2026-08-03T20:26:57.820754,2026-08-03T20:28:47.620754,1.93,0.1,1.83,COMPLETED,Standard,21.08,Latin America,Ingestion Gateway Team,0.475,1,,Payment Verification,5.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T20:29:12.436212,Payment Verification,2,2026-08-03T20:32:02.236212,2026-08-03T20:36:11.236212,6.98,2.83,4.15,COMPLETED,Standard,21.08,Latin America,Fraud & Finance Ops,0.624,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T20:37:02.132942,Inventory Check,3,2026-08-03T20:40:32.732942,2026-08-03T20:42:57.932942,5.94,3.51,2.42,COMPLETED,Standard,21.08,Latin America,Warehouse Stock Control,0.561,7,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T20:43:13.262813,Order Packing,4,2026-08-03T20:47:19.262813,2026-08-03T20:59:51.662813,16.64,4.1,12.54,COMPLETED,Standard,21.08,Latin America,Fulfillment Station Alpha,0.725,7,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T21:00:18.744609,Shipping Preparation,5,2026-08-03T21:01:36.144609,2026-08-03T21:07:11.544609,6.88,1.29,5.59,COMPLETED,Standard,21.08,Latin America,Logistics Dispatch Hub,0.49,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01036,CUST-3703,2026-08-03T21:07:53.110399,Shipment Dispatch,6,2026-08-03T21:09:30.910399,2026-08-03T21:14:25.510399,6.53,1.63,4.91,COMPLETED,Standard,21.08,Latin America,Carrier Transfer Ops,0.576,3,Shipping Preparation,,20.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T20:30:02.570329,Order Received,1,2026-08-03T20:30:20.570329,2026-08-03T20:31:29.570329,1.44,0.3,1.15,COMPLETED,Standard,123.19,Asia-Pacific,Ingestion Gateway Team,0.428,1,,Payment Verification,5.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T20:31:47.983012,Payment Verification,2,2026-08-03T20:33:55.783012,2026-08-03T20:38:59.383012,7.19,2.13,5.06,COMPLETED,Standard,123.19,Asia-Pacific,Fraud & Finance Ops,0.691,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T20:39:50.551724,Inventory Check,3,2026-08-03T20:41:06.751724,2026-08-03T20:44:21.151724,4.51,1.27,3.24,COMPLETED,Standard,123.19,Asia-Pacific,Warehouse Stock Control,0.459,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T20:45:06.878185,Order Packing,4,2026-08-03T20:51:08.678185,2026-08-03T21:02:52.478185,17.76,6.03,11.73,COMPLETED,Standard,123.19,Asia-Pacific,Fulfillment Station Alpha,0.604,16,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T21:03:10.953660,Shipping Preparation,5,2026-08-03T21:05:34.353660,2026-08-03T21:13:42.753660,10.53,2.39,8.14,COMPLETED,Standard,123.19,Asia-Pacific,Logistics Dispatch Hub,0.482,4,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01037,CUST-2659,2026-08-03T21:14:04.101482,Shipment Dispatch,6,2026-08-03T21:17:17.901482,2026-08-03T21:26:11.301482,12.12,3.23,8.89,COMPLETED,Standard,123.19,Asia-Pacific,Carrier Transfer Ops,0.506,9,Shipping Preparation,,20.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T20:33:13.443014,Order Received,1,2026-08-03T20:33:24.843014,2026-08-03T20:34:04.443014,0.85,0.19,0.66,COMPLETED,Standard,77.09,Latin America,Ingestion Gateway Team,0.46,1,,Payment Verification,5.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T20:34:36.895460,Payment Verification,2,2026-08-03T20:37:23.695460,2026-08-03T20:42:54.295460,8.29,2.78,5.51,COMPLETED,Standard,77.09,Latin America,Fraud & Finance Ops,0.507,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T20:43:39.847176,Inventory Check,3,2026-08-03T20:44:19.447176,2026-08-03T20:47:45.847176,4.1,0.66,3.44,COMPLETED,Standard,77.09,Latin America,Warehouse Stock Control,0.519,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T20:48:02.109542,Order Packing,4,2026-08-03T20:54:47.709542,2026-08-03T21:06:46.509542,18.75,6.76,11.98,COMPLETED,Standard,77.09,Latin America,Fulfillment Station Alpha,0.607,18,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T21:07:08.096079,Shipping Preparation,5,2026-08-03T21:09:21.896079,2026-08-03T21:14:08.096079,7.01,2.23,4.77,COMPLETED,Standard,77.09,Latin America,Logistics Dispatch Hub,0.538,4,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01038,CUST-4112,2026-08-03T21:14:39.256561,Shipment Dispatch,6,2026-08-03T21:17:17.056561,2026-08-03T21:24:31.456561,9.87,2.63,7.24,COMPLETED,Standard,77.09,Latin America,Carrier Transfer Ops,0.442,7,Shipping Preparation,,20.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T20:41:50.100799,Order Received,1,2026-08-03T20:42:06.300799,2026-08-03T20:43:14.100799,1.4,0.27,1.13,COMPLETED,Standard,106.82,Asia-Pacific,Ingestion Gateway Team,0.496,1,,Payment Verification,5.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T20:43:36.973305,Payment Verification,2,2026-08-03T20:45:43.573305,2026-08-03T20:52:02.773305,8.44,2.11,6.32,COMPLETED,Standard,106.82,Asia-Pacific,Fraud & Finance Ops,0.691,6,Order Received,Inventory Check,15.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T20:53:01.007120,Inventory Check,3,2026-08-03T20:54:11.207120,2026-08-03T20:58:22.007120,5.36,1.17,4.18,COMPLETED,Standard,106.82,Asia-Pacific,Warehouse Stock Control,0.538,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T20:58:41.763390,Order Packing,4,2026-08-03T21:03:29.763390,2026-08-03T21:11:58.563390,13.28,4.8,8.48,COMPLETED,Standard,106.82,Asia-Pacific,Fulfillment Station Alpha,0.555,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T21:12:25.839475,Shipping Preparation,5,2026-08-03T21:14:51.039475,2026-08-03T21:20:22.839475,7.96,2.42,5.53,COMPLETED,Standard,106.82,Asia-Pacific,Logistics Dispatch Hub,0.65,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01039,CUST-9849,2026-08-03T21:20:47.066852,Shipment Dispatch,6,2026-08-03T21:24:04.466852,2026-08-03T21:31:12.266852,10.42,3.29,7.13,COMPLETED,Standard,106.82,Asia-Pacific,Carrier Transfer Ops,0.521,8,Shipping Preparation,,20.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T20:40:22.110059,Order Received,1,2026-08-03T20:40:32.310059,2026-08-03T20:41:40.710059,1.31,0.17,1.14,COMPLETED,Standard,30.55,Europe,Ingestion Gateway Team,0.523,1,,Payment Verification,5.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T20:42:10.981070,Payment Verification,2,2026-08-03T20:45:25.381070,2026-08-03T20:50:24.781070,8.22,3.24,4.99,COMPLETED,Standard,30.55,Europe,Fraud & Finance Ops,0.563,6,Order Received,Inventory Check,15.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T20:51:02.292652,Inventory Check,3,2026-08-03T20:53:02.292652,2026-08-03T20:55:34.692652,4.55,2.0,2.54,COMPLETED,Standard,30.55,Europe,Warehouse Stock Control,0.406,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T20:56:10.667326,Order Packing,4,2026-08-03T21:01:55.067326,2026-08-03T21:10:02.867326,13.86,5.74,8.13,COMPLETED,Standard,30.55,Europe,Fulfillment Station Alpha,0.736,10,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T21:10:26.047286,Shipping Preparation,5,2026-08-03T21:13:57.847286,2026-08-03T21:15:43.447286,5.28,3.53,1.76,COMPLETED,Standard,30.55,Europe,Logistics Dispatch Hub,0.633,10,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01040,CUST-5872,2026-08-03T21:16:26.031451,Shipment Dispatch,6,2026-08-03T21:20:15.231451,2026-08-03T21:25:50.631451,9.41,3.82,5.59,COMPLETED,Standard,30.55,Europe,Carrier Transfer Ops,0.441,12,Shipping Preparation,,20.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T20:44:32.828688,Order Received,1,2026-08-03T20:45:06.428688,2026-08-03T20:47:01.028688,2.47,0.56,1.91,COMPLETED,Standard,46.06,Latin America,Ingestion Gateway Team,0.507,1,,Payment Verification,5.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T20:47:25.092017,Payment Verification,2,2026-08-03T20:51:38.292017,2026-08-03T20:57:16.092017,9.85,4.22,5.63,COMPLETED,Standard,46.06,Latin America,Fraud & Finance Ops,0.532,12,Order Received,Inventory Check,15.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T20:58:14.778954,Inventory Check,3,2026-08-03T20:59:47.778954,2026-08-03T21:01:54.978954,3.68,1.55,2.12,COMPLETED,Standard,46.06,Latin America,Warehouse Stock Control,0.521,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T21:02:39.424385,Order Packing,4,2026-08-03T21:08:43.024385,2026-08-03T21:20:59.824385,18.34,6.06,12.28,COMPLETED,Standard,46.06,Latin America,Fulfillment Station Alpha,0.674,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T21:21:46.629659,Shipping Preparation,5,2026-08-03T21:23:50.229659,2026-08-03T21:26:44.229659,4.96,2.06,2.9,COMPLETED,Standard,46.06,Latin America,Logistics Dispatch Hub,0.528,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01041,CUST-7437,2026-08-03T21:27:42.748411,Shipment Dispatch,6,2026-08-03T21:29:46.948411,2026-08-03T21:39:51.148411,12.13,2.07,10.07,COMPLETED,Standard,46.06,Latin America,Carrier Transfer Ops,0.452,5,Shipping Preparation,,20.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T20:48:06.227754,Order Received,1,2026-08-03T20:48:36.227754,2026-08-03T20:50:03.227754,1.94,0.5,1.45,COMPLETED,Standard,104.07,North America,Ingestion Gateway Team,0.481,1,,Payment Verification,5.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T20:50:29.697604,Payment Verification,2,2026-08-03T20:53:50.697604,2026-08-03T21:00:07.497604,9.63,3.35,6.28,COMPLETED,Standard,104.07,North America,Fraud & Finance Ops,0.607,10,Order Received,Inventory Check,15.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T21:00:42.836189,Inventory Check,3,2026-08-03T21:01:01.436189,2026-08-03T21:05:38.636189,4.93,0.31,4.62,COMPLETED,Standard,104.07,North America,Warehouse Stock Control,0.524,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T21:06:09.139814,Order Packing,4,2026-08-03T21:08:58.939814,2026-08-03T21:14:04.339814,7.93,2.83,5.09,COMPLETED,Standard,104.07,North America,Fulfillment Station Alpha,0.569,7,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T21:14:44.338287,Shipping Preparation,5,2026-08-03T21:16:02.338287,2026-08-03T21:20:56.338287,6.2,1.3,4.9,COMPLETED,Standard,104.07,North America,Logistics Dispatch Hub,0.468,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01042,CUST-6911,2026-08-03T21:21:39.554325,Shipment Dispatch,6,2026-08-03T21:24:09.554325,2026-08-03T21:29:47.954325,8.14,2.5,5.64,COMPLETED,Standard,104.07,North America,Carrier Transfer Ops,0.55,6,Shipping Preparation,,20.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T20:53:26.689528,Order Received,1,2026-08-03T20:53:32.689528,2026-08-03T20:54:54.889528,1.47,0.1,1.37,COMPLETED,Standard,139.57,Latin America,Ingestion Gateway Team,0.465,1,,Payment Verification,5.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T20:55:30.174878,Payment Verification,2,2026-08-03T20:59:09.174878,2026-08-03T21:05:22.974878,9.88,3.65,6.23,COMPLETED,Standard,139.57,Latin America,Fraud & Finance Ops,0.607,9,Order Received,Inventory Check,15.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T21:06:22.500106,Inventory Check,3,2026-08-03T21:07:42.300106,2026-08-03T21:11:14.700106,4.87,1.33,3.54,COMPLETED,Standard,139.57,Latin America,Warehouse Stock Control,0.407,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T21:12:11.690183,Order Packing,4,2026-08-03T21:17:07.490183,2026-08-03T21:27:31.490183,15.33,4.93,10.4,COMPLETED,Standard,139.57,Latin America,Fulfillment Station Alpha,0.653,10,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T21:28:29.023325,Shipping Preparation,5,2026-08-03T21:29:50.023325,2026-08-03T21:32:20.623325,3.85,1.35,2.51,COMPLETED,Standard,139.57,Latin America,Logistics Dispatch Hub,0.527,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01043,CUST-5825,2026-08-03T21:32:46.912767,Shipment Dispatch,6,2026-08-03T21:36:22.312767,2026-08-03T21:42:02.512767,9.25,3.59,5.67,COMPLETED,Standard,139.57,Latin America,Carrier Transfer Ops,0.421,7,Shipping Preparation,,20.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T20:54:11.889556,Order Received,1,2026-08-03T20:54:25.089556,2026-08-03T20:55:10.689556,0.99,0.22,0.76,COMPLETED,Standard,63.2,Europe,Ingestion Gateway Team,0.474,1,,Payment Verification,5.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T20:55:58.782372,Payment Verification,2,2026-08-03T20:59:20.982372,2026-08-03T21:08:58.182372,12.99,3.37,9.62,DELAYED,Standard,63.2,Europe,Fraud & Finance Ops,0.576,9,Order Received,Inventory Check,15.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T21:09:26.688650,Inventory Check,3,2026-08-03T21:10:30.288650,2026-08-03T21:12:57.288650,3.5,1.06,2.45,COMPLETED,Standard,63.2,Europe,Warehouse Stock Control,0.488,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T21:13:38.452070,Order Packing,4,2026-08-03T21:18:33.652070,2026-08-03T21:31:22.252070,17.73,4.92,12.81,COMPLETED,Standard,63.2,Europe,Fulfillment Station Alpha,0.639,14,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T21:32:10.157924,Shipping Preparation,5,2026-08-03T21:35:11.957924,2026-08-03T21:37:14.357924,5.07,3.03,2.04,COMPLETED,Standard,63.2,Europe,Logistics Dispatch Hub,0.596,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01044,CUST-1421,2026-08-03T21:37:43.939070,Shipment Dispatch,6,2026-08-03T21:41:51.139070,2026-08-03T21:48:43.939070,10.99,4.12,6.88,COMPLETED,Standard,63.2,Europe,Carrier Transfer Ops,0.471,11,Shipping Preparation,,20.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T20:57:31.712598,Order Received,1,2026-08-03T20:58:11.312598,2026-08-03T20:59:16.112598,1.74,0.66,1.08,COMPLETED,Standard,201.93,North America,Ingestion Gateway Team,0.414,1,,Payment Verification,5.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T20:59:33.352602,Payment Verification,2,2026-08-03T21:02:55.552602,2026-08-03T21:07:14.752602,7.69,3.37,4.32,COMPLETED,Standard,201.93,North America,Fraud & Finance Ops,0.511,9,Order Received,Inventory Check,15.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T21:08:10.176434,Inventory Check,3,2026-08-03T21:09:55.176434,2026-08-03T21:14:04.176434,5.9,1.75,4.15,COMPLETED,Standard,201.93,North America,Warehouse Stock Control,0.519,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T21:14:40.018201,Order Packing,4,2026-08-03T21:20:07.018201,2026-08-03T21:31:40.018201,17.0,5.45,11.55,COMPLETED,Standard,201.93,North America,Fulfillment Station Alpha,0.666,15,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T21:32:32.352194,Shipping Preparation,5,2026-08-03T21:35:26.352194,2026-08-03T21:39:36.552194,7.08,2.9,4.17,COMPLETED,Standard,201.93,North America,Logistics Dispatch Hub,0.489,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01045,CUST-5781,2026-08-03T21:39:54.880632,Shipment Dispatch,6,2026-08-03T21:43:09.280632,2026-08-03T21:51:57.280632,12.05,3.24,8.8,COMPLETED,Standard,201.93,North America,Carrier Transfer Ops,0.495,9,Shipping Preparation,,20.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:02:37.322939,Order Received,1,2026-08-03T21:03:07.322939,2026-08-03T21:04:08.522939,1.52,0.5,1.02,COMPLETED,High,124.64,Asia-Pacific,Ingestion Gateway Team,0.502,1,,Payment Verification,5.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:04:36.294687,Payment Verification,2,2026-08-03T21:07:44.694687,2026-08-03T21:12:14.694687,7.65,3.14,4.5,COMPLETED,High,124.64,Asia-Pacific,Fraud & Finance Ops,0.649,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:12:38.158148,Inventory Check,3,2026-08-03T21:13:54.958148,2026-08-03T21:16:29.758148,3.86,1.28,2.58,COMPLETED,High,124.64,Asia-Pacific,Warehouse Stock Control,0.472,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:17:10.273373,Order Packing,4,2026-08-03T21:23:00.673373,2026-08-03T21:37:01.273373,19.85,5.84,14.01,COMPLETED,High,124.64,Asia-Pacific,Fulfillment Station Alpha,0.602,17,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:37:57.323437,Shipping Preparation,5,2026-08-03T21:39:05.723437,2026-08-03T21:44:57.923437,7.01,1.14,5.87,COMPLETED,High,124.64,Asia-Pacific,Logistics Dispatch Hub,0.633,2,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01046,CUST-2892,2026-08-03T21:45:51.258859,Shipment Dispatch,6,2026-08-03T21:48:08.658859,2026-08-03T21:54:44.058859,8.88,2.29,6.59,COMPLETED,High,124.64,Asia-Pacific,Carrier Transfer Ops,0.595,4,Shipping Preparation,,20.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:06:31.051002,Order Received,1,2026-08-03T21:06:39.451002,2026-08-03T21:08:10.651002,1.66,0.14,1.52,COMPLETED,High,199.97,Latin America,Ingestion Gateway Team,0.458,1,,Payment Verification,5.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:08:39.875023,Payment Verification,2,2026-08-03T21:11:29.675023,2026-08-03T21:17:50.675023,9.19,2.83,6.35,COMPLETED,High,199.97,Latin America,Fraud & Finance Ops,0.681,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:18:17.077463,Inventory Check,3,2026-08-03T21:19:55.477463,2026-08-03T21:25:39.277463,7.37,1.64,5.73,COMPLETED,High,199.97,Latin America,Warehouse Stock Control,0.433,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:26:32.930131,Order Packing,4,2026-08-03T21:31:02.930131,2026-08-03T21:48:19.730131,21.78,4.5,17.28,DELAYED,High,199.97,Latin America,Fulfillment Station Alpha,0.661,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:48:38.714224,Shipping Preparation,5,2026-08-03T21:51:12.914224,2026-08-03T21:54:47.114224,6.14,2.57,3.57,COMPLETED,High,199.97,Latin America,Logistics Dispatch Hub,0.629,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-01047,CUST-8715,2026-08-03T21:55:44.375103,Shipment Dispatch,6,2026-08-03T22:00:27.575103,2026-08-03T22:08:01.175103,12.28,4.72,7.56,COMPLETED,High,199.97,Latin America,Carrier Transfer Ops,0.575,12,Shipping Preparation,,20.0,False,None,normal
CASE-01048,CUST-5341,2026-08-03T21:08:56.577851,Order Received,1,2026-08-03T21:09:36.777851,2026-08-03T21:11:31.977851,2.59,0.67,1.92,COMPLETED,Standard,83.92,North America,Ingestion Gateway Team,0.43,1,,Payment Verification,5.0,False,None,normal
