case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-01192,CUST-7297,2026-08-04T05:33:23.924542,Payment Verification,2,2026-08-04T06:06:08.924542,2026-08-04T06:22:01.724542,48.63,32.75,15.88,SLA_VIOLATED,Standard,188.93,Asia-Pacific,Fraud & Finance Ops,0.938,77,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01192,CUST-7297,2026-08-04T06:22:41.254058,Inventory Check,3,2026-08-04T06:23:08.854058,2026-08-04T06:26:31.654058,3.84,0.46,3.38,COMPLETED,Standard,188.93,Asia-Pacific,Warehouse Stock Control,0.584,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01192,CUST-7297,2026-08-04T06:27:11.362467,Order Packing,4,2026-08-04T06:32:23.362467,2026-08-04T06:44:41.362467,17.5,5.2,12.3,COMPLETED,Standard,188.93,Asia-Pacific,Fulfillment Station Alpha,0.715,13,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01192,CUST-7297,2026-08-04T06:44:53.994783,Shipping Preparation,5,2026-08-04T06:46:12.594783,2026-08-04T06:53:12.594783,8.31,1.31,7.0,COMPLETED,Standard,188.93,Asia-Pacific,Logistics Dispatch Hub,0.626,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01192,CUST-7297,2026-08-04T06:53:53.973400,Shipment Dispatch,6,2026-08-04T06:57:47.973400,2026-08-04T07:02:42.573400,8.82,3.9,4.91,COMPLETED,Standard,188.93,Asia-Pacific,Carrier Transfer Ops,0.596,12,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T05:37:08.946201,Order Received,1,2026-08-04T05:37:47.346201,2026-08-04T05:38:43.146201,1.57,0.64,0.93,COMPLETED,Standard,42.8,Europe,Ingestion Gateway Team,0.524,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T05:39:13.066393,Payment Verification,2,2026-08-04T06:00:25.066393,2026-08-04T06:20:09.466393,40.94,21.2,19.74,SLA_VIOLATED,Standard,42.8,Europe,Fraud & Finance Ops,0.945,57,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T06:20:56.950359,Inventory Check,3,2026-08-04T06:21:46.150359,2026-08-04T06:24:04.750359,3.13,0.82,2.31,COMPLETED,Standard,42.8,Europe,Warehouse Stock Control,0.563,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T06:24:51.655590,Order Packing,4,2026-08-04T06:27:31.855590,2026-08-04T06:37:19.855590,12.47,2.67,9.8,COMPLETED,Standard,42.8,Europe,Fulfillment Station Alpha,0.748,6,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T06:37:34.038633,Shipping Preparation,5,2026-08-04T06:39:51.438633,2026-08-04T06:43:30.438633,5.95,2.29,3.65,COMPLETED,Standard,42.8,Europe,Logistics Dispatch Hub,0.563,6,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01193,CUST-7032,2026-08-04T06:44:26.706261,Shipment Dispatch,6,2026-08-04T06:47:24.906261,2026-08-04T06:54:34.506261,10.13,2.97,7.16,COMPLETED,Standard,42.8,Europe,Carrier Transfer Ops,0.529,5,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T05:40:18.626490,Order Received,1,2026-08-04T05:41:21.026490,2026-08-04T05:43:01.826490,2.72,1.04,1.68,COMPLETED,Standard,307.57,Europe,Ingestion Gateway Team,0.545,2,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T05:43:26.736183,Payment Verification,2,2026-08-04T06:05:57.936183,2026-08-04T06:30:19.536183,46.88,22.52,24.36,SLA_VIOLATED,Standard,307.57,Europe,Fraud & Finance Ops,0.909,41,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T06:30:52.320986,Inventory Check,3,2026-08-04T06:31:28.320986,2026-08-04T06:36:25.920986,5.56,0.6,4.96,COMPLETED,Standard,307.57,Europe,Warehouse Stock Control,0.408,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T06:36:46.546766,Order Packing,4,2026-08-04T06:42:03.946766,2026-08-04T06:52:30.346766,15.73,5.29,10.44,COMPLETED,Standard,307.57,Europe,Fulfillment Station Alpha,0.742,13,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T06:53:14.688522,Shipping Preparation,5,2026-08-04T06:56:17.088522,2026-08-04T06:59:53.688522,6.65,3.04,3.61,COMPLETED,Standard,307.57,Europe,Logistics Dispatch Hub,0.532,7,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01194,CUST-3002,2026-08-04T07:00:37.878749,Shipment Dispatch,6,2026-08-04T07:00:43.878749,2026-08-04T07:07:37.278749,6.99,0.1,6.89,COMPLETED,Standard,307.57,Europe,Carrier Transfer Ops,0.573,1,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T05:45:12.578643,Order Received,1,2026-08-04T05:45:49.778643,2026-08-04T05:48:11.378643,2.98,0.62,2.36,COMPLETED,Standard,97.83,North America,Ingestion Gateway Team,0.5,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T05:48:39.117104,Payment Verification,2,2026-08-04T06:23:01.317104,2026-08-04T06:44:15.117104,55.59,34.37,21.23,SLA_VIOLATED,Standard,97.83,North America,Fraud & Finance Ops,0.922,87,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T06:44:43.882238,Inventory Check,3,2026-08-04T06:46:41.482238,2026-08-04T06:51:01.282238,6.29,1.96,4.33,COMPLETED,Standard,97.83,North America,Warehouse Stock Control,0.403,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T06:51:23.672297,Order Packing,4,2026-08-04T06:56:35.672297,2026-08-04T07:02:14.072297,10.83,5.2,5.64,COMPLETED,Standard,97.83,North America,Fulfillment Station Alpha,0.646,10,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T07:02:50.369248,Shipping Preparation,5,2026-08-04T07:03:58.169248,2026-08-04T07:12:20.369248,9.5,1.13,8.37,COMPLETED,Standard,97.83,North America,Logistics Dispatch Hub,0.528,2,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01195,CUST-5946,2026-08-04T07:13:18.786857,Shipment Dispatch,6,2026-08-04T07:16:32.586857,2026-08-04T07:22:37.986857,9.32,3.23,6.09,COMPLETED,Standard,97.83,North America,Carrier Transfer Ops,0.476,9,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T05:47:33.810402,Order Received,1,2026-08-04T05:48:32.610402,2026-08-04T05:50:15.210402,2.69,0.98,1.71,COMPLETED,Standard,19.99,Europe,Ingestion Gateway Team,0.362,3,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T05:50:32.836589,Payment Verification,2,2026-08-04T06:20:20.236589,2026-08-04T06:35:06.436589,44.57,29.79,14.77,SLA_VIOLATED,Standard,19.99,Europe,Fraud & Finance Ops,0.984,93,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T06:35:18.477814,Inventory Check,3,2026-08-04T06:36:49.077814,2026-08-04T06:40:50.277814,5.53,1.51,4.02,COMPLETED,Standard,19.99,Europe,Warehouse Stock Control,0.551,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T06:41:42.699485,Order Packing,4,2026-08-04T06:46:14.499485,2026-08-04T06:53:09.699485,11.44,4.53,6.92,COMPLETED,Standard,19.99,Europe,Fulfillment Station Alpha,0.738,8,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T06:53:27.349169,Shipping Preparation,5,2026-08-04T06:55:25.549169,2026-08-04T06:59:42.349169,6.25,1.97,4.28,COMPLETED,Standard,19.99,Europe,Logistics Dispatch Hub,0.527,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01196,CUST-4432,2026-08-04T07:00:03.233170,Shipment Dispatch,6,2026-08-04T07:03:26.033170,2026-08-04T07:08:02.633170,8.0,3.38,4.61,COMPLETED,Standard,19.99,Europe,Carrier Transfer Ops,0.48,8,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T05:50:12.229535,Order Received,1,2026-08-04T05:50:44.629535,2026-08-04T05:51:53.629535,1.69,0.54,1.15,COMPLETED,Standard,64.57,Europe,Ingestion Gateway Team,0.514,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T05:52:48.851433,Payment Verification,2,2026-08-04T06:21:21.251433,2026-08-04T06:39:14.651433,46.43,28.54,17.89,SLA_VIOLATED,Standard,64.57,Europe,Fraud & Finance Ops,0.938,63,Order Received,Inventory Check,15.0,True,Peak Workload,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T06:39:26.659985,Inventory Check,3,2026-08-04T06:41:20.659985,2026-08-04T06:46:11.659985,6.75,1.9,4.85,COMPLETED,Standard,64.57,Europe,Warehouse Stock Control,0.424,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T06:47:06.806076,Order Packing,4,2026-08-04T06:53:01.406076,2026-08-04T06:57:27.806076,10.34,5.91,4.44,COMPLETED,Standard,64.57,Europe,Fulfillment Station Alpha,0.688,16,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T06:58:25.203292,Shipping Preparation,5,2026-08-04T07:01:08.403292,2026-08-04T07:06:45.603292,8.35,2.72,5.62,COMPLETED,Standard,64.57,Europe,Logistics Dispatch Hub,0.612,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01197,CUST-1424,2026-08-04T07:07:40.530375,Shipment Dispatch,6,2026-08-04T07:09:18.930375,2026-08-04T07:16:45.330375,9.08,1.64,7.44,COMPLETED,Standard,64.57,Europe,Carrier Transfer Ops,0.551,4,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T05:58:57.364284,Order Received,1,2026-08-04T05:59:43.564284,2026-08-04T06:00:30.364284,1.55,0.77,0.78,COMPLETED,Standard,19.99,Asia-Pacific,Ingestion Gateway Team,0.511,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T06:01:23.059502,Payment Verification,2,2026-08-04T06:04:39.859502,2026-08-04T06:10:19.459502,8.94,3.28,5.66,COMPLETED,Standard,19.99,Asia-Pacific,Fraud & Finance Ops,0.559,6,Order Received,Inventory Check,15.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T06:10:54.013884,Inventory Check,3,2026-08-04T06:13:19.213884,2026-08-04T06:16:06.013884,5.19,2.42,2.78,COMPLETED,Standard,19.99,Asia-Pacific,Warehouse Stock Control,0.484,5,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T06:16:21.729445,Order Packing,4,2026-08-04T06:21:10.929445,2026-08-04T06:33:14.529445,16.87,4.82,12.06,COMPLETED,Standard,19.99,Asia-Pacific,Fulfillment Station Alpha,0.567,14,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T06:34:08.044938,Shipping Preparation,5,2026-08-04T06:37:27.844938,2026-08-04T06:39:36.244938,5.46,3.33,2.14,COMPLETED,Standard,19.99,Asia-Pacific,Logistics Dispatch Hub,0.644,9,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01198,CUST-5845,2026-08-04T06:40:07.196745,Shipment Dispatch,6,2026-08-04T06:44:35.396745,2026-08-04T06:48:59.396745,8.87,4.47,4.4,COMPLETED,Standard,19.99,Asia-Pacific,Carrier Transfer Ops,0.488,10,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T05:57:24.148765,Order Received,1,2026-08-04T05:57:51.748765,2026-08-04T05:58:07.948765,0.73,0.46,0.27,COMPLETED,Standard,124.09,Asia-Pacific,Ingestion Gateway Team,0.357,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T05:58:52.178612,Payment Verification,2,2026-08-04T06:01:26.978612,2026-08-04T06:07:22.178612,8.51,2.58,5.92,COMPLETED,Standard,124.09,Asia-Pacific,Fraud & Finance Ops,0.57,6,Order Received,Inventory Check,15.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T06:08:08.539213,Inventory Check,3,2026-08-04T06:08:55.339213,2026-08-04T06:12:26.539213,4.3,0.78,3.52,COMPLETED,Standard,124.09,Asia-Pacific,Warehouse Stock Control,0.469,2,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T06:12:52.293301,Order Packing,4,2026-08-04T06:20:09.093301,2026-08-04T06:30:09.693301,17.29,7.28,10.01,COMPLETED,Standard,124.09,Asia-Pacific,Fulfillment Station Alpha,0.681,17,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T06:31:07.540140,Shipping Preparation,5,2026-08-04T06:32:45.940140,2026-08-04T06:34:44.740140,3.62,1.64,1.98,COMPLETED,Standard,124.09,Asia-Pacific,Logistics Dispatch Hub,0.577,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01199,CUST-5605,2026-08-04T06:35:02.630641,Shipment Dispatch,6,2026-08-04T06:37:07.430641,2026-08-04T06:44:57.230641,9.91,2.08,7.83,COMPLETED,Standard,124.09,Asia-Pacific,Carrier Transfer Ops,0.471,5,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T06:00:52.514655,Order Received,1,2026-08-04T06:01:39.914655,2026-08-04T06:03:29.114655,2.61,0.79,1.82,COMPLETED,Standard,67.93,Latin America,Ingestion Gateway Team,0.469,2,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T06:03:45.545414,Payment Verification,2,2026-08-04T06:31:23.945414,2026-08-04T06:46:01.745414,42.27,27.64,14.63,SLA_VIOLATED,Standard,67.93,Latin America,Fraud & Finance Ops,0.928,83,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T06:46:17.614736,Inventory Check,3,2026-08-04T06:47:23.014736,2026-08-04T06:52:02.014736,5.74,1.09,4.65,COMPLETED,Standard,67.93,Latin America,Warehouse Stock Control,0.537,2,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T06:52:28.817797,Order Packing,4,2026-08-04T06:54:48.617797,2026-08-04T07:09:00.017797,16.52,2.33,14.19,COMPLETED,Standard,67.93,Latin America,Fulfillment Station Alpha,0.643,6,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T07:09:49.228446,Shipping Preparation,5,2026-08-04T07:11:57.628446,2026-08-04T07:15:58.828446,6.16,2.14,4.02,COMPLETED,Standard,67.93,Latin America,Logistics Dispatch Hub,0.466,6,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01200,CUST-7310,2026-08-04T07:16:58.645741,Shipment Dispatch,6,2026-08-04T07:20:53.245741,2026-08-04T07:28:32.845741,11.56,3.91,7.66,COMPLETED,Standard,67.93,Latin America,Carrier Transfer Ops,0.567,11,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T06:09:24.301410,Order Received,1,2026-08-04T06:09:42.301410,2026-08-04T06:10:39.901410,1.26,0.3,0.96,COMPLETED,High,186.65,Asia-Pacific,Ingestion Gateway Team,0.533,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T06:10:58.639787,Payment Verification,2,2026-08-04T06:36:07.639787,2026-08-04T06:57:58.039787,47.0,25.15,21.84,SLA_VIOLATED,High,186.65,Asia-Pacific,Fraud & Finance Ops,0.989,73,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T06:58:55.358759,Inventory Check,3,2026-08-04T06:59:06.758759,2026-08-04T07:03:00.158759,4.08,0.19,3.89,COMPLETED,High,186.65,Asia-Pacific,Warehouse Stock Control,0.427,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T07:03:29.336023,Order Packing,4,2026-08-04T07:09:31.736023,2026-08-04T07:18:43.736023,15.24,6.04,9.2,COMPLETED,High,186.65,Asia-Pacific,Fulfillment Station Alpha,0.581,17,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T07:19:22.942964,Shipping Preparation,5,2026-08-04T07:20:47.542964,2026-08-04T07:28:30.142964,9.12,1.41,7.71,COMPLETED,High,186.65,Asia-Pacific,Logistics Dispatch Hub,0.608,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01201,CUST-2208,2026-08-04T07:29:22.642496,Shipment Dispatch,6,2026-08-04T07:31:01.042496,2026-08-04T07:38:32.242496,9.16,1.64,7.52,COMPLETED,High,186.65,Asia-Pacific,Carrier Transfer Ops,0.575,4,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T06:08:03.386072,Order Received,1,2026-08-04T06:08:28.586072,2026-08-04T06:09:55.586072,1.88,0.42,1.45,COMPLETED,Standard,19.99,Asia-Pacific,Ingestion Gateway Team,0.547,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T06:10:18.819564,Payment Verification,2,2026-08-04T06:38:27.819564,2026-08-04T06:54:01.419564,43.71,28.15,15.56,SLA_VIOLATED,Standard,19.99,Asia-Pacific,Fraud & Finance Ops,0.984,80,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T06:54:28.963079,Inventory Check,3,2026-08-04T06:55:17.563079,2026-08-04T06:57:18.163079,2.82,0.81,2.01,COMPLETED,Standard,19.99,Asia-Pacific,Warehouse Stock Control,0.583,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T06:58:04.322342,Order Packing,4,2026-08-04T07:05:13.922342,2026-08-04T07:16:01.322342,17.94,7.16,10.79,COMPLETED,Standard,19.99,Asia-Pacific,Fulfillment Station Alpha,0.701,15,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T07:16:17.976082,Shipping Preparation,5,2026-08-04T07:17:29.376082,2026-08-04T07:18:23.976082,2.09,1.19,0.91,COMPLETED,Standard,19.99,Asia-Pacific,Logistics Dispatch Hub,0.62,2,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01202,CUST-8073,2026-08-04T07:19:20.707331,Shipment Dispatch,6,2026-08-04T07:20:59.707331,2026-08-04T07:26:09.307331,6.81,1.65,5.16,COMPLETED,Standard,19.99,Asia-Pacific,Carrier Transfer Ops,0.456,4,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T06:12:03.052163,Order Received,1,2026-08-04T06:13:42.652163,2026-08-04T06:14:46.252163,2.72,1.66,1.06,COMPLETED,Standard,92.32,Europe,Ingestion Gateway Team,0.55,4,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T06:15:18.124477,Payment Verification,2,2026-08-04T06:33:13.324477,2026-08-04T06:48:13.924477,32.94,17.92,15.01,SLA_VIOLATED,Standard,92.32,Europe,Fraud & Finance Ops,0.881,49,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T06:49:05.450467,Inventory Check,3,2026-08-04T06:50:57.050467,2026-08-04T06:54:58.850467,5.88,1.86,4.03,COMPLETED,Standard,92.32,Europe,Warehouse Stock Control,0.554,5,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T06:55:53.420759,Order Packing,4,2026-08-04T07:00:57.020759,2026-08-04T07:10:43.220759,14.83,5.06,9.77,COMPLETED,Standard,92.32,Europe,Fulfillment Station Alpha,0.574,13,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T07:11:22.839266,Shipping Preparation,5,2026-08-04T07:12:36.039266,2026-08-04T07:15:50.439266,4.46,1.22,3.24,COMPLETED,Standard,92.32,Europe,Logistics Dispatch Hub,0.465,2,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01203,CUST-6012,2026-08-04T07:16:30.170517,Shipment Dispatch,6,2026-08-04T07:19:54.770517,2026-08-04T07:27:12.770517,10.7,3.41,7.3,COMPLETED,Standard,92.32,Europe,Carrier Transfer Ops,0.556,9,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T06:15:24.591064,Order Received,1,2026-08-04T06:15:32.391064,2026-08-04T06:16:43.191064,1.31,0.13,1.18,COMPLETED,Urgent,469.12,North America,Ingestion Gateway Team,0.525,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T06:17:25.614100,Payment Verification,2,2026-08-04T06:48:05.814100,2026-08-04T07:08:29.214100,51.06,30.67,20.39,SLA_VIOLATED,Urgent,469.12,North America,Fraud & Finance Ops,0.913,66,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T07:09:16.638386,Inventory Check,3,2026-08-04T07:10:47.238386,2026-08-04T07:15:07.038386,5.84,1.51,4.33,COMPLETED,Urgent,469.12,North America,Warehouse Stock Control,0.531,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T07:16:01.214830,Order Packing,4,2026-08-04T07:19:51.614830,2026-08-04T07:28:09.014830,12.13,3.84,8.29,COMPLETED,Urgent,469.12,North America,Fulfillment Station Alpha,0.599,8,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T07:28:28.790602,Shipping Preparation,5,2026-08-04T07:29:00.590602,2026-08-04T07:32:56.390602,4.46,0.53,3.93,COMPLETED,Urgent,469.12,North America,Logistics Dispatch Hub,0.552,1,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01204,CUST-2586,2026-08-04T07:33:51.248614,Shipment Dispatch,6,2026-08-04T07:35:02.648614,2026-08-04T07:40:34.448614,6.72,1.19,5.53,COMPLETED,Urgent,469.12,North America,Carrier Transfer Ops,0.424,3,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T06:19:37.061867,Order Received,1,2026-08-04T06:19:55.661867,2026-08-04T06:21:37.061867,2.0,0.31,1.69,COMPLETED,High,776.15,Asia-Pacific,Ingestion Gateway Team,0.364,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T06:22:14.311899,Payment Verification,2,2026-08-04T06:42:57.511899,2026-08-04T07:01:06.511899,38.86,20.72,18.15,SLA_VIOLATED,High,776.15,Asia-Pacific,Fraud & Finance Ops,0.981,51,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T07:01:45.524674,Inventory Check,3,2026-08-04T07:03:13.124674,2026-08-04T07:07:26.924674,5.69,1.46,4.23,COMPLETED,High,776.15,Asia-Pacific,Warehouse Stock Control,0.556,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T07:08:16.956788,Order Packing,4,2026-08-04T07:13:26.556788,2026-08-04T07:22:09.756788,13.88,5.16,8.72,COMPLETED,High,776.15,Asia-Pacific,Fulfillment Station Alpha,0.591,11,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T07:23:03.608971,Shipping Preparation,5,2026-08-04T07:24:04.808971,2026-08-04T07:28:21.008971,5.29,1.02,4.27,COMPLETED,High,776.15,Asia-Pacific,Logistics Dispatch Hub,0.627,2,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-01205,CUST-4417,2026-08-04T07:28:40.194768,Shipment Dispatch,6,2026-08-04T07:31:22.194768,2026-08-04T07:37:32.394768,8.87,2.7,6.17,COMPLETED,High,776.15,Asia-Pacific,Carrier Transfer Ops,0.538,6,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-01206,CUST-1489,2026-08-04T06:21:56.334351,Order Received,1,2026-08-04T06:22:36.534351,2026-08-04T06:23:35.334351,1.66,0.67,0.98,COMPLETED,Standard,89.11,Asia-Pacific,Ingestion Gateway Team,0.351,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-01206,CUST-1489,2026-08-04T06:24:00.778443,Payment Verification,2,2026-08-04T06:53:07.978443,2026-08-04T07:14:49.978443,50.81,29.12,21.7,SLA_VIOLATED,Standard,89.11,Asia-Pacific,Fraud & Finance Ops,0.977,87,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-01206,CUST-1489,2026-08-04T07:15:06.617117,Inventory Check,3,2026-08-04T07:15:50.417117,2026-08-04T07:18:15.617117,3.15,0.73,2.42,COMPLETED,Standard,89.11,Asia-Pacific,Warehouse Stock Control,0.429,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-01206,CUST-1489,2026-08-04T07:18:42.989969,Order Packing,4,2026-08-04T07:22:41.189969,2026-08-04T07:30:51.389969,12.14,3.97,8.17,COMPLETED,Standard,89.11,Asia-Pacific,Fulfillment Station Alpha,0.575,7,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-01206,CUST-1489,2026-08-04T07:31:24.746237,Shipping Preparation,5,2026-08-04T07:32:57.146237,2026-08-04T07:36:54.746237,5.49,1.54,3.96,COMPLETED,Standard,89.11,Asia-Pacific,Logistics Dispatch Hub,0.625,4,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
