case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-01299,CUST-6943,2026-08-04T12:08:22.098431,Order Packing,4,2026-08-04T12:12:25.098431,2026-08-04T12:20:40.098431,12.3,4.05,8.25,COMPLETED,Standard,58.27,Europe,Fulfillment Station Alpha,0.713,8,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-01299,CUST-6943,2026-08-04T12:20:55.109851,Shipping Preparation,5,2026-08-04T12:23:32.309851,2026-08-04T12:26:12.509851,5.29,2.62,2.67,COMPLETED,Standard,58.27,Europe,Logistics Dispatch Hub,0.638,8,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01299,CUST-6943,2026-08-04T12:26:52.057578,Shipment Dispatch,6,2026-08-04T12:30:02.257578,2026-08-04T12:32:49.057578,5.95,3.17,2.78,COMPLETED,Standard,58.27,Europe,Carrier Transfer Ops,0.455,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T11:50:51.645820,Order Received,1,2026-08-04T11:51:02.445820,2026-08-04T11:52:54.045820,2.04,0.18,1.86,COMPLETED,Standard,74.98,Europe,Ingestion Gateway Team,0.489,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T11:53:10.142774,Payment Verification,2,2026-08-04T11:55:50.942774,2026-08-04T11:57:40.142774,4.5,2.68,1.82,COMPLETED,Standard,74.98,Europe,Fraud & Finance Ops,0.669,5,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T11:58:09.980399,Inventory Check,3,2026-08-04T11:59:10.580399,2026-08-04T12:02:20.180399,4.17,1.01,3.16,COMPLETED,Standard,74.98,Europe,Warehouse Stock Control,0.45,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T12:03:06.818725,Order Packing,4,2026-08-04T12:41:18.218725,2026-08-04T13:11:20.018725,68.22,38.19,30.03,SLA_VIOLATED,Standard,74.98,Europe,Fulfillment Station Alpha,0.917,94,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T13:12:08.917369,Shipping Preparation,5,2026-08-04T13:14:38.917369,2026-08-04T13:20:26.917369,8.3,2.5,5.8,COMPLETED,Standard,74.98,Europe,Logistics Dispatch Hub,0.608,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01300,CUST-1178,2026-08-04T13:20:45.330236,Shipment Dispatch,6,2026-08-04T13:23:11.730236,2026-08-04T13:30:07.530236,9.36,2.44,6.93,COMPLETED,Standard,74.98,Europe,Carrier Transfer Ops,0.599,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T11:53:47.912809,Order Received,1,2026-08-04T11:54:26.912809,2026-08-04T11:55:59.312809,2.19,0.65,1.54,COMPLETED,Standard,32.61,North America,Ingestion Gateway Team,0.386,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T11:56:41.901520,Payment Verification,2,2026-08-04T11:56:53.901520,2026-08-04T12:00:29.301520,3.79,0.2,3.59,COMPLETED,Standard,32.61,North America,Fraud & Finance Ops,0.692,1,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T12:00:55.757061,Inventory Check,3,2026-08-04T12:02:26.957061,2026-08-04T12:05:55.157061,4.98,1.52,3.47,COMPLETED,Standard,32.61,North America,Warehouse Stock Control,0.403,4,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T12:06:32.892388,Order Packing,4,2026-08-04T12:33:59.892388,2026-08-04T12:56:52.692388,50.32,27.45,22.88,SLA_VIOLATED,Standard,32.61,North America,Fulfillment Station Alpha,0.951,83,Inventory Check,Shipping Preparation,25.0,True,Peak Workload,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T12:57:42.414431,Shipping Preparation,5,2026-08-04T12:59:36.414431,2026-08-04T13:04:26.814431,6.74,1.9,4.84,COMPLETED,Standard,32.61,North America,Logistics Dispatch Hub,0.467,3,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01301,CUST-2316,2026-08-04T13:05:05.787935,Shipment Dispatch,6,2026-08-04T13:09:28.587935,2026-08-04T13:14:38.787935,9.55,4.38,5.17,COMPLETED,Standard,32.61,North America,Carrier Transfer Ops,0.523,12,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T12:03:23.278272,Order Received,1,2026-08-04T12:03:47.278272,2026-08-04T12:05:50.878272,2.46,0.4,2.06,COMPLETED,High,89.18,Europe,Ingestion Gateway Team,0.541,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T12:06:27.224278,Payment Verification,2,2026-08-04T12:09:39.824278,2026-08-04T12:16:39.824278,10.21,3.21,7.0,COMPLETED,High,89.18,Europe,Fraud & Finance Ops,0.64,8,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T12:17:22.966519,Inventory Check,3,2026-08-04T12:18:51.766519,2026-08-04T12:23:01.966519,5.64,1.48,4.17,COMPLETED,High,89.18,Europe,Warehouse Stock Control,0.436,4,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T12:23:40.148548,Order Packing,4,2026-08-04T12:54:08.948548,2026-08-04T13:16:41.348548,53.02,30.48,22.54,SLA_VIOLATED,High,89.18,Europe,Fulfillment Station Alpha,0.935,67,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T13:17:22.618586,Shipping Preparation,5,2026-08-04T13:19:23.818586,2026-08-04T13:24:58.618586,7.6,2.02,5.58,COMPLETED,High,89.18,Europe,Logistics Dispatch Hub,0.472,5,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01302,CUST-7562,2026-08-04T13:25:27.866210,Shipment Dispatch,6,2026-08-04T13:27:27.266210,2026-08-04T13:36:39.266210,11.19,1.99,9.2,COMPLETED,High,89.18,Europe,Carrier Transfer Ops,0.401,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T12:03:43.684022,Order Received,1,2026-08-04T12:04:29.884022,2026-08-04T12:06:20.884022,2.61,0.77,1.85,COMPLETED,Standard,322.06,North America,Ingestion Gateway Team,0.533,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T12:06:34.113385,Payment Verification,2,2026-08-04T12:07:07.713385,2026-08-04T12:14:22.713385,7.82,0.56,7.25,COMPLETED,Standard,322.06,North America,Fraud & Finance Ops,0.625,1,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T12:14:36.578274,Inventory Check,3,2026-08-04T12:16:49.778274,2026-08-04T12:19:40.778274,5.06,2.22,2.85,COMPLETED,Standard,322.06,North America,Warehouse Stock Control,0.483,6,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T12:20:09.951562,Order Packing,4,2026-08-04T12:57:51.951562,2026-08-04T13:22:44.751562,62.58,37.7,24.88,SLA_VIOLATED,Standard,322.06,North America,Fulfillment Station Alpha,0.902,115,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T13:23:18.405226,Shipping Preparation,5,2026-08-04T13:25:22.605226,2026-08-04T13:29:30.405226,6.2,2.07,4.13,COMPLETED,Standard,322.06,North America,Logistics Dispatch Hub,0.451,5,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01303,CUST-7297,2026-08-04T13:30:21.313185,Shipment Dispatch,6,2026-08-04T13:34:35.713185,2026-08-04T13:41:21.313185,11.0,4.24,6.76,COMPLETED,Standard,322.06,North America,Carrier Transfer Ops,0.45,10,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T12:04:50.607404,Order Received,1,2026-08-04T12:04:56.607404,2026-08-04T12:05:17.607404,0.45,0.1,0.35,COMPLETED,High,137.76,Asia-Pacific,Ingestion Gateway Team,0.372,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T12:05:35.934970,Payment Verification,2,2026-08-04T12:08:02.334970,2026-08-04T12:13:44.934970,8.14,2.44,5.71,COMPLETED,High,137.76,Asia-Pacific,Fraud & Finance Ops,0.63,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T12:14:09.524820,Inventory Check,3,2026-08-04T12:15:06.524820,2026-08-04T12:18:43.124820,4.56,0.95,3.61,COMPLETED,High,137.76,Asia-Pacific,Warehouse Stock Control,0.522,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T12:19:03.234522,Order Packing,4,2026-08-04T12:51:17.634522,2026-08-04T13:20:47.634522,61.74,32.24,29.5,SLA_VIOLATED,High,137.76,Asia-Pacific,Fulfillment Station Alpha,0.906,62,Inventory Check,Shipping Preparation,25.0,True,Peak Workload,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T13:21:41.310473,Shipping Preparation,5,2026-08-04T13:23:29.910473,2026-08-04T13:26:17.910473,4.61,1.81,2.8,COMPLETED,High,137.76,Asia-Pacific,Logistics Dispatch Hub,0.577,5,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01304,CUST-5955,2026-08-04T13:27:05.851319,Shipment Dispatch,6,2026-08-04T13:29:52.651319,2026-08-04T13:36:28.651319,9.37,2.78,6.6,COMPLETED,High,137.76,Asia-Pacific,Carrier Transfer Ops,0.408,8,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T12:08:36.014745,Order Received,1,2026-08-04T12:09:06.014745,2026-08-04T12:11:04.814745,2.48,0.5,1.98,COMPLETED,High,191.7,Europe,Ingestion Gateway Team,0.352,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T12:11:31.394639,Payment Verification,2,2026-08-04T12:15:21.794639,2026-08-04T12:19:58.994639,8.46,3.84,4.62,COMPLETED,High,191.7,Europe,Fraud & Finance Ops,0.524,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T12:20:36.678307,Inventory Check,3,2026-08-04T12:20:42.678307,2026-08-04T12:24:39.678307,4.05,0.1,3.95,COMPLETED,High,191.7,Europe,Warehouse Stock Control,0.535,1,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T12:25:25.848977,Order Packing,4,2026-08-04T12:59:05.448977,2026-08-04T13:25:13.848977,59.8,33.66,26.14,SLA_VIOLATED,High,191.7,Europe,Fulfillment Station Alpha,0.94,82,Inventory Check,Shipping Preparation,25.0,True,Peak Workload,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T13:25:47.357412,Shipping Preparation,5,2026-08-04T13:28:17.357412,2026-08-04T13:33:31.757412,7.74,2.5,5.24,COMPLETED,High,191.7,Europe,Logistics Dispatch Hub,0.53,7,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01305,CUST-2305,2026-08-04T13:33:44.125412,Shipment Dispatch,6,2026-08-04T13:36:26.125412,2026-08-04T13:47:42.325412,13.98,2.7,11.27,COMPLETED,High,191.7,Europe,Carrier Transfer Ops,0.596,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T12:12:48.007308,Order Received,1,2026-08-04T12:12:54.007308,2026-08-04T12:14:00.007308,1.2,0.1,1.1,COMPLETED,Standard,201.93,Asia-Pacific,Ingestion Gateway Team,0.458,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T12:14:44.777378,Payment Verification,2,2026-08-04T12:16:39.377378,2026-08-04T12:24:28.577378,9.73,1.91,7.82,COMPLETED,Standard,201.93,Asia-Pacific,Fraud & Finance Ops,0.643,5,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T12:25:02.297250,Inventory Check,3,2026-08-04T12:26:56.297250,2026-08-04T12:29:42.497250,4.67,1.9,2.77,COMPLETED,Standard,201.93,Asia-Pacific,Warehouse Stock Control,0.441,5,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T12:30:35.140772,Order Packing,4,2026-08-04T13:02:14.140772,2026-08-04T13:32:32.140772,61.94,31.65,30.3,SLA_VIOLATED,Standard,201.93,Asia-Pacific,Fulfillment Station Alpha,0.921,91,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T13:33:09.050976,Shipping Preparation,5,2026-08-04T13:34:51.050976,2026-08-04T13:39:21.650976,6.21,1.7,4.51,COMPLETED,Standard,201.93,Asia-Pacific,Logistics Dispatch Hub,0.63,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01306,CUST-8032,2026-08-04T13:40:10.065284,Shipment Dispatch,6,2026-08-04T13:43:53.865284,2026-08-04T13:50:54.465284,10.73,3.73,7.01,COMPLETED,Standard,201.93,Asia-Pacific,Carrier Transfer Ops,0.504,7,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T12:15:23.220907,Order Received,1,2026-08-04T12:15:29.220907,2026-08-04T12:16:43.620907,1.34,0.1,1.24,COMPLETED,Urgent,533.0,Asia-Pacific,Ingestion Gateway Team,0.39,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T12:17:10.332228,Payment Verification,2,2026-08-04T12:19:19.332228,2026-08-04T12:22:48.132228,5.64,2.15,3.48,COMPLETED,Urgent,533.0,Asia-Pacific,Fraud & Finance Ops,0.574,4,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T12:23:01.918734,Inventory Check,3,2026-08-04T12:24:01.918734,2026-08-04T12:26:56.518734,3.91,1.0,2.91,COMPLETED,Urgent,533.0,Asia-Pacific,Warehouse Stock Control,0.402,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T12:27:34.089970,Order Packing,4,2026-08-04T12:57:19.689970,2026-08-04T13:29:55.089970,62.34,29.76,32.59,SLA_VIOLATED,Urgent,533.0,Asia-Pacific,Fulfillment Station Alpha,0.912,83,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T13:30:42.077967,Shipping Preparation,5,2026-08-04T13:32:33.677967,2026-08-04T13:36:00.677967,5.31,1.86,3.45,COMPLETED,Urgent,533.0,Asia-Pacific,Logistics Dispatch Hub,0.531,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01307,CUST-9524,2026-08-04T13:36:22.317174,Shipment Dispatch,6,2026-08-04T13:38:46.317174,2026-08-04T13:44:03.717174,7.68,2.4,5.29,COMPLETED,Urgent,533.0,Asia-Pacific,Carrier Transfer Ops,0.474,5,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T12:23:28.996740,Order Received,1,2026-08-04T12:24:19.996740,2026-08-04T12:26:21.196740,2.87,0.85,2.02,COMPLETED,Standard,216.94,Latin America,Ingestion Gateway Team,0.453,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T12:26:42.118778,Payment Verification,2,2026-08-04T12:29:45.118778,2026-08-04T12:32:16.918778,5.58,3.05,2.53,COMPLETED,Standard,216.94,Latin America,Fraud & Finance Ops,0.552,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T12:32:40.461951,Inventory Check,3,2026-08-04T12:34:23.061951,2026-08-04T12:38:23.061951,5.7,1.71,4.0,COMPLETED,Standard,216.94,Latin America,Warehouse Stock Control,0.49,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T12:39:18.429551,Order Packing,4,2026-08-04T12:44:28.629551,2026-08-04T12:54:37.029551,15.31,5.17,10.14,COMPLETED,Standard,216.94,Latin America,Fulfillment Station Alpha,0.695,10,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T12:55:25.278099,Shipping Preparation,5,2026-08-04T12:56:52.278099,2026-08-04T13:02:53.478099,7.46,1.45,6.02,COMPLETED,Standard,216.94,Latin America,Logistics Dispatch Hub,0.468,3,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01308,CUST-1019,2026-08-04T13:03:13.833234,Shipment Dispatch,6,2026-08-04T13:05:37.833234,2026-08-04T13:14:30.033234,11.27,2.4,8.87,COMPLETED,Standard,216.94,Latin America,Carrier Transfer Ops,0.443,7,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T12:24:31.942837,Order Received,1,2026-08-04T12:25:12.742837,2026-08-04T12:25:36.742837,1.08,0.68,0.4,COMPLETED,Standard,31.27,Latin America,Ingestion Gateway Team,0.534,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T12:26:12.246937,Payment Verification,2,2026-08-04T12:29:56.046937,2026-08-04T12:37:32.046937,11.33,3.73,7.6,COMPLETED,Standard,31.27,Latin America,Fraud & Finance Ops,0.534,11,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T12:37:48.365726,Inventory Check,3,2026-08-04T12:39:53.165726,2026-08-04T12:44:39.965726,6.86,2.08,4.78,COMPLETED,Standard,31.27,Latin America,Warehouse Stock Control,0.486,6,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T12:45:03.112181,Order Packing,4,2026-08-04T12:50:09.112181,2026-08-04T12:55:43.312181,10.67,5.1,5.57,COMPLETED,Standard,31.27,Latin America,Fulfillment Station Alpha,0.724,14,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T12:56:14.009015,Shipping Preparation,5,2026-08-04T12:57:43.409015,2026-08-04T13:02:29.009015,6.25,1.49,4.76,COMPLETED,Standard,31.27,Latin America,Logistics Dispatch Hub,0.619,3,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01309,CUST-3580,2026-08-04T13:03:19.663821,Shipment Dispatch,6,2026-08-04T13:05:26.263821,2026-08-04T13:06:43.663821,3.39,2.11,1.29,COMPLETED,Standard,31.27,Latin America,Carrier Transfer Ops,0.524,4,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T12:25:15.422398,Order Received,1,2026-08-04T12:26:27.422398,2026-08-04T12:27:24.422398,2.15,1.2,0.95,COMPLETED,Standard,87.8,Asia-Pacific,Ingestion Gateway Team,0.521,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T12:28:22.218138,Payment Verification,2,2026-08-04T12:32:10.818138,2026-08-04T12:37:51.018138,9.49,3.81,5.67,COMPLETED,Standard,87.8,Asia-Pacific,Fraud & Finance Ops,0.584,6,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T12:38:35.526468,Inventory Check,3,2026-08-04T12:39:57.726468,2026-08-04T12:43:06.126468,4.51,1.37,3.14,COMPLETED,Standard,87.8,Asia-Pacific,Warehouse Stock Control,0.568,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T12:43:21.900990,Order Packing,4,2026-08-04T13:18:53.100990,2026-08-04T13:39:50.700990,56.49,35.52,20.96,SLA_VIOLATED,Standard,87.8,Asia-Pacific,Fulfillment Station Alpha,0.95,69,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T13:40:24.008735,Shipping Preparation,5,2026-08-04T13:42:18.608735,2026-08-04T13:45:17.408735,4.88,1.91,2.98,COMPLETED,Standard,87.8,Asia-Pacific,Logistics Dispatch Hub,0.53,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01310,CUST-3796,2026-08-04T13:45:37.965152,Shipment Dispatch,6,2026-08-04T13:49:13.365152,2026-08-04T13:55:45.765152,10.13,3.59,6.54,COMPLETED,Standard,87.8,Asia-Pacific,Carrier Transfer Ops,0.478,10,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T12:30:11.060868,Order Received,1,2026-08-04T12:30:26.060868,2026-08-04T12:31:26.060868,1.26,0.25,1.0,COMPLETED,Standard,95.68,North America,Ingestion Gateway Team,0.447,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T12:31:52.988954,Payment Verification,2,2026-08-04T12:32:52.388954,2026-08-04T12:35:33.188954,3.67,0.99,2.68,COMPLETED,Standard,95.68,North America,Fraud & Finance Ops,0.689,2,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T12:35:59.272157,Inventory Check,3,2026-08-04T12:37:01.672157,2026-08-04T12:40:39.472157,4.67,1.04,3.63,COMPLETED,Standard,95.68,North America,Warehouse Stock Control,0.534,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T12:41:38.145874,Order Packing,4,2026-08-04T13:12:34.545874,2026-08-04T13:39:52.545874,58.23,30.94,27.3,SLA_VIOLATED,Standard,95.68,North America,Fulfillment Station Alpha,0.933,93,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T13:40:15.305481,Shipping Preparation,5,2026-08-04T13:42:38.705481,2026-08-04T13:47:50.105481,7.58,2.39,5.19,COMPLETED,Standard,95.68,North America,Logistics Dispatch Hub,0.569,5,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01311,CUST-6356,2026-08-04T13:48:16.766190,Shipment Dispatch,6,2026-08-04T13:51:56.366190,2026-08-04T13:57:35.366190,9.31,3.66,5.65,COMPLETED,Standard,95.68,North America,Carrier Transfer Ops,0.518,10,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T12:36:22.294809,Order Received,1,2026-08-04T12:37:13.294809,2026-08-04T12:37:59.494809,1.62,0.85,0.77,COMPLETED,Standard,75.05,Latin America,Ingestion Gateway Team,0.525,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T12:38:40.868021,Payment Verification,2,2026-08-04T12:39:44.468021,2026-08-04T12:45:31.268021,6.84,1.06,5.78,COMPLETED,Standard,75.05,Latin America,Fraud & Finance Ops,0.615,2,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T12:46:21.689445,Inventory Check,3,2026-08-04T12:47:55.889445,2026-08-04T12:52:44.489445,6.39,1.57,4.81,COMPLETED,Standard,75.05,Latin America,Warehouse Stock Control,0.443,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T12:53:01.781861,Order Packing,4,2026-08-04T13:16:53.381861,2026-08-04T13:42:01.781861,49.0,23.86,25.14,SLA_VIOLATED,Standard,75.05,Latin America,Fulfillment Station Alpha,0.932,60,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T13:42:41.778497,Shipping Preparation,5,2026-08-04T13:46:18.978497,2026-08-04T13:50:54.378497,8.21,3.62,4.59,COMPLETED,Standard,75.05,Latin America,Logistics Dispatch Hub,0.455,10,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01312,CUST-5445,2026-08-04T13:51:39.275521,Shipment Dispatch,6,2026-08-04T13:54:16.475521,2026-08-04T14:02:48.875521,11.16,2.62,8.54,COMPLETED,Standard,75.05,Latin America,Carrier Transfer Ops,0.47,5,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T12:40:23.160319,Order Received,1,2026-08-04T12:40:29.160319,2026-08-04T12:41:05.760319,0.71,0.1,0.61,COMPLETED,High,308.12,Europe,Ingestion Gateway Team,0.512,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T12:41:29.671826,Payment Verification,2,2026-08-04T12:43:09.271826,2026-08-04T12:48:28.471826,6.98,1.66,5.32,COMPLETED,High,308.12,Europe,Fraud & Finance Ops,0.559,3,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T12:49:05.294964,Inventory Check,3,2026-08-04T12:49:32.294964,2026-08-04T12:53:02.894964,3.96,0.45,3.51,COMPLETED,High,308.12,Europe,Warehouse Stock Control,0.504,1,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T12:53:56.246304,Order Packing,4,2026-08-04T13:27:30.446304,2026-08-04T13:56:16.046304,62.33,33.57,28.76,SLA_VIOLATED,High,308.12,Europe,Fulfillment Station Alpha,0.976,104,Inventory Check,Shipping Preparation,25.0,True,External Dependency,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T13:56:45.156557,Shipping Preparation,5,2026-08-04T13:56:51.156557,2026-08-04T14:01:57.156557,5.2,0.1,5.1,COMPLETED,High,308.12,Europe,Logistics Dispatch Hub,0.459,1,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-01313,CUST-1121,2026-08-04T14:02:46.473928,Shipment Dispatch,6,2026-08-04T14:04:40.473928,2026-08-04T14:12:02.673928,9.27,1.9,7.37,COMPLETED,High,308.12,Europe,Carrier Transfer Ops,0.575,4,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-01314,CUST-4043,2026-08-04T12:41:50.429494,Order Received,1,2026-08-04T12:42:57.029494,2026-08-04T12:43:16.829494,1.45,1.11,0.33,COMPLETED,Standard,56.93,Europe,Ingestion Gateway Team,0.434,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-01314,CUST-4043,2026-08-04T12:44:13.133543,Payment Verification,2,2026-08-04T12:45:28.133543,2026-08-04T12:51:30.533543,7.29,1.25,6.04,COMPLETED,Standard,56.93,Europe,Fraud & Finance Ops,0.69,2,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-01314,CUST-4043,2026-08-04T12:51:50.027564,Inventory Check,3,2026-08-04T12:52:52.427564,2026-08-04T12:56:45.827564,4.93,1.04,3.89,COMPLETED,Standard,56.93,Europe,Warehouse Stock Control,0.579,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-01314,CUST-4043,2026-08-04T12:57:26.410162,Order Packing,4,2026-08-04T13:27:01.210162,2026-08-04T13:48:48.010162,51.37,29.58,21.78,SLA_VIOLATED,Standard,56.93,Europe,Fulfillment Station Alpha,0.918,89,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
